Trace1				Trace2			
Freq		Amp		Freq		Amp	
26649834		-65.19	 	26649834		-64.98	 
26658167		-65.27	 	26658167		-65.57	 
26666500		-65.76	 	26666500		-65.77	 
26674833		-65.34	 	26674833		-65.36	 
26683166		-65.03	 	26683166		-65.56	 
26691499		-65.34	 	26691499		-65.62	 
26699832		-65.31	 	26699832		-65.77	 
26708165		-65.33	 	26708165		-65.54	 
26716498		-65.59	 	26716498		-65.63	 
26724831		-65.62	 	26724831		-65.29	 
26733164		-65.63	 	26733164		-65.18	 
26741497		-65.59	 	26741497		-65.05	 
26749830		-65.7	 	26749830		-66.08	 
26758163		-65.79	 	26758163		-65.9	 
26766496		-65.36	 	26766496		-65.15	 
26774829		-65.08	 	26774829		-65.47	 
26783162		-65.19	 	26783162		-65.55	 
26791495		-65.36	 	26791495		-65.64	 
26799828		-65.32	 	26799828		-65.7	 
26808161		-65.65	 	26808161		-65.82	 
26816494		-65.54	 	26816494		-65.91	 
26824827		-65.39	 	26824827		-65.87	 
26833160		-65.42	 	26833160		-65.87	 
26841493		-65.72	 	26841493		-65.21	 
26849826		-65.54	 	26849826		-65.37	 
26858159		-65.32	 	26858159		-65.83	 
26866492		-65.47	 	26866492		-66.07	 
26874825		-65.49	 	26874825		-65.44	 
26883158		-65.47	 	26883158		-65.27	 
26891491		-65.37	 	26891491		-65.65	 
26899824		-65.75	 	26899824		-65.39	 
26908157		-65.84	 	26908157		-65.55	 
26916490		-65.66	 	26916490		-65.43	 
26924823		-65.53	 	26924823		-65.42	 
26933156		-65.43	 	26933156		-65.46	 
26941489		-65.3	 	26941489		-65.18	 
26949822		-65.51	 	26949822		-65.05	 
26958155		-65.23	 	26958155		-65.49	 
26966488		-65.62	 	26966488		-65.19	 
26974821		-65.53	 	26974821		-65.3	 
26983154		-65.5	 	26983154		-64.97	 
26991487		-65.27	 	26991487		-65.42	 
26999820		-65.02	 	26999820		-65.46	 
27008153		-65.46	 	27008153		-65.48	 
27016486		-65.38	 	27016486		-65.1	 
27024819		-65.29	 	27024819		-65.39	 
27033152		-65.01	 	27033152		-65.68	 
27041485		-65.6	 	27041485		-65.48	 
27049818		-65.62	 	27049818		-65.55	 
27058151		-65.36	 	27058151		-65.26	 
27066484		-65.44	 	27066484		-65.31	 
27074817		-65.64	 	27074817		-65.43	 
27083150		-65.35	 	27083150		-65.59	 
27091483		-65.71	 	27091483		-65.48	 
27099816		-65.48	 	27099816		-66.18	 
27108149		-65.61	 	27108149		-65.65	 
27116482		-65.49	 	27116482		-65.94	 
27124815		-65.81	 	27124815		-65.45	 
27133148		-65.32	 	27133148		-65.57	 
27141481		-65.63	 	27141481		-65.22	 
27149814		-65.51	 	27149814		-65.45	 
27158147		-65.55	 	27158147		-65.12	 
27166480		-65.19	 	27166480		-64.99	 
27174813		-65.48	 	27174813		-65.38	 
27183146		-65.42	 	27183146		-65.98	 
27191479		-65.49	 	27191479		-66.2	 
27199812		-65.84	 	27199812		-65.64	 
27208145		-65.72	 	27208145		-65.72	 
